SMILES
P(c1ccc(N(C)C)cc1N(C)C)(c1nncc1)(c1ccc(N(C)C)cc1N(C)C)
P(c1cc(-c2ccccc2)nn1)(c1c(N(C)C)cccc1N(C)C)(c1cc(-c2ccccc2)nn1)
P(c1ccc(-c2ccccc2)cc1)(c1nncc1)(c1ccc(-c2ccccc2)cc1)
P(c1cc(-c2ccccc2)nn1)(c1c(OCC)cccc1OCC)(c1cc(-c2ccccc2)nn1)
P(c1ccccc1)(c1nn(-c2ccccc2)c(-c2ccccc2)c1)(c1ccccc1)
P(c1ccncc1)(C(C)C)(c1ccncc1)
P(c1c(N(C)C)cccc1N(C)C)(c1ccccc1N(C)C)(c1c(N(C)C)cccc1N(C)C)
P(c1c(OC)cccc1OC)(c1c2ccccc2cc2ccccc12)(c1c(OC)cccc1OC)
P(c1c(OC)cccc1OC)(c1ccccc1C)(c1c(OC)cccc1OC)
P(c1cccc(OC(C)C)c1)(c1ccccc1)(c1cccc(OC(C)C)c1)
P(c1c(OC)cccc1OC)(c1ccc(C2(c3ccccc3)CC2)cc1)(c1c(OC)cccc1OC)
P(c1ccncc1)(c1ccccc1)(c1ccncc1)
P(c1ccccc1N1CCCCC1)(c1cc(-c2ccccc2)nn1)(c1ccccc1N1CCCCC1)
P(c1ccccc1C)(c1c(-c2ccccc2)nnc1-c1ccccc1)(c1ccccc1C)
P(c1ccc(-c2ccccc2)cc1)(c1nnc(-c2ccccc2)c1)(c1ccc(-c2ccccc2)cc1)
P(c1nn(-c2ccccc2)c(-c2ccccc2)c1)(c1ccccc1N(C)C)(c1nn(-c2ccccc2)c(-c2ccccc2)c1)
P(c1ccncc1)(N1CCCCC1)(c1ccncc1)
P(c1nncc1)(c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2cccn2)cc1)(c1nncc1)
P(c1cc(-c2ccccc2)nn1)(c1c(-c2ccccc2)nnc1)(c1cc(-c2ccccc2)nn1)
P(c1c(-c2ccccc2)nnc1)(c1nnc(-c2ccccc2)c1)(c1c(-c2ccccc2)nnc1)
P(c1c(OC(C)C)cccc1OC(C)C)(c1ccccc1N(C)C)(c1c(OC(C)C)cccc1OC(C)C)
P(c1c(-c2ccccc2)nnc1)(N1CCCCC1)(c1c(-c2ccccc2)nnc1)
P(c1nn(-c2ccccc2)c(-c2ccccc2)c1)(C(C)C)(c1nn(-c2ccccc2)c(-c2ccccc2)c1)
P(c1ccccc1)(c1c(N(C)C)cccc1N(C)C)(c1ccccc1)
P(c1ccccc1)(c1ccccc1)(c1ccccc1)
P(c1ccncc1)(c1nncc1)(c1ccncc1)
P(c1ccncc1)(c1c2ccccc2cc2ccccc12)(c1ccncc1)
P(c1ccccc1)(c1nncc1)(c1ccccc1)
P(c1c(-c2ccccc2)nnc1)(c1ccnn1)(c1c(-c2ccccc2)nnc1)
P(c1ccc(N(C)C)cc1N(C)C)(c1ccccc1)(c1ccc(N(C)C)cc1N(C)C)
P(c1ccc(N(C)C)cc1N(C)C)(c1ccnn1)(c1ccc(N(C)C)cc1N(C)C)
P(c1cc(-c2ccccc2)nn1)(c1ccccc1)(c1cc(-c2ccccc2)nn1)
P(c1c(OC)cccc1OC)(c1ccccc1N(C)C)(c1c(OC)cccc1OC)
P(c1cc(-c2ccccc2)nn1)(c1c2ccccc2cc2ccccc12)(c1cc(-c2ccccc2)nn1)
P(c1ccccc1)(c1ccccc1N(C)C)(c1ccccc1)
P(c1ccccc1)(c1nncc1)(c1ccccc1)
P(c1ccncc1)(c1ccccc1N1CCCCC1)(c1ccncc1)
P(c1c(OC)cccc1OC)(c1nn(-c2ccccc2)cc1)(c1c(OC)cccc1OC)
P(c1ccccc1)(c1c(-c2ccccc2)nn(-c2ccccc2)c1)(c1ccccc1)
P(c1ccccc1)(c1c(OC)cccc1OC)(c1ccccc1)
P(c1c(N(C)C)cccc1N(C)C)(c1c(OCC)cccc1OCC)(c1c(N(C)C)cccc1N(C)C)
P(c1c(OC(C)C)cccc1OC(C)C)(N1CCCCC1)(c1c(OC(C)C)cccc1OC(C)C)
P(c1ccccc1C)(c1nn(-c2ccccc2)cc1)(c1ccccc1C)
P(c1cc(-c2ccccc2)nn1)(c1ccccc1N(C)C)(c1cc(-c2ccccc2)nn1)
P(c1c(N(C)C)cccc1N(C)C)(c1ccc(C2(c3ccccc3)CC2)cc1)(c1c(N(C)C)cccc1N(C)C)
P(c1c(-c2ccccc2)nnc1)(c1ccc(-c2cc(-c3ccccc3)n(-c3ccccc3)n2)cc1)(c1c(-c2ccccc2)nnc1)
P(c1nnc(-c2ccccc2)c1)(c1ccc(C2(c3ccccc3)CC2)cc1)(c1nnc(-c2ccccc2)c1)
P(c1ccnn1)(c1ccccc1N(C)C)(c1ccnn1)
P(c1c(OC)cccc1OC)(c1nnc(-c2ccccc2)c1)(c1c(OC)cccc1OC)
P(c1ccccc1)(c1c2ccccc2cc2ccccc12)(c1ccccc1)
P(c1c(-c2ccccc2)nn(-c2ccccc2)c1)(C(C)C)(c1c(-c2ccccc2)nn(-c2ccccc2)c1)
P(c1ccc(-c2ccccc2)cc1)(c1c(OC)cccc1OC)(c1ccc(-c2ccccc2)cc1)
P(c1cccc(OC(C)C)c1)(c1c2ccccc2cc2ccccc12)(c1cccc(OC(C)C)c1)
P(c1c(OCC)cccc1OCC)(c1nnc(-c2ccccc2)c1)(c1c(OCC)cccc1OCC)
P(c1ccccc1)(C(C)C)(c1ccccc1)
P(c1c(N(C)C)cccc1N(C)C)(c1c(-c2ccccc2)nnc1)(c1c(N(C)C)cccc1N(C)C)
P(c1ccccc1)(c1nnc(-c2ccccc2)c1)(c1ccccc1)
P(c1nn(-c2ccccc2)cc1)(c1ccc(C2(c3ccccc3)CC2)cc1)(c1nn(-c2ccccc2)cc1)
P(c1cc(-c2ccccc2)nn1)(c1ccccc1C)(c1cc(-c2ccccc2)nn1)
P(c1ccc(-c2ccccc2)cc1)(c1ccncc1)(c1ccc(-c2ccccc2)cc1)
P(c1ccccc1)(c1ccc(N(C)C)cc1N(C)C)(c1ccccc1)
P(c1ccccc1N1CCCCC1)(C(C)C)(c1ccccc1N1CCCCC1)
P(c1c(-c2ccccc2)nn(-c2ccccc2)c1)(c1ccccc1N(C)C)(c1c(-c2ccccc2)nn(-c2ccccc2)c1)
